id,lng,lat,weight,serviceTime
1443,116.1731587,27.96573251,93.0,5
1444,116.17929033,27.95136518,93.0,5
1445,116.17868856,27.94463366,42.0,5
1446,116.14971528,27.93980252,153.0,5
1447,116.14908102,27.93762099,108.0,5
1448,116.14089814,27.94322956,75.6,5
1449,116.14240859,27.94475812,59.4,5
1450,116.09189562,27.93846447,20.0,5
1451,116.07160494,27.94148463,17.8,5
1452,116.0891497,27.92939242,136.8,5
1453,116.09948295,27.93911775,360.0,5
1454,116.13500217,28.00431998,100.0,5
1455,116.14066758,28.00424286,86.0,5
1456,116.14876353,28.00967973,41.8,5
1457,116.14980733,28.00019772,50.0,5
1458,116.11473777,27.98178534,388.8,5
1459,116.16220548,28.02049853,50.0,5
1460,116.15886147,28.01059275,30.4,5
1461,116.16786319,28.01494837,102.0,5
1462,116.17623123,28.01078631,89.5,5
1463,116.17308543,28.00880508,50.0,5
1464,116.16241634,27.93705695,60.6,5
1465,116.15756567,27.94012915,150.0,5
1466,116.1223532,27.99919834,258.0,5
1467,116.11709958,27.99956327,58.0,5
1468,116.11394136,28.00160755,50.0,5
1469,116.1598745,27.9839983,37.8,5
1470,116.1580133,27.99203989,366.6,5
1471,116.30117392,27.98646536,62.1,5
1472,116.3001673,27.9831314,45.9,5
1473,116.30153851,27.9811107,228.6,5
1474,116.29531539,27.9737381,248.4,5
1475,116.30017876,27.9734367,32.1,5
1476,116.30333866,27.97196252,57.6,5
1477,116.30455934,27.97631044,85.2,5
1478,116.3005962,27.97740687,39.9,5
1479,116.31386605,27.97494822,143.7,5
1480,116.31297206,27.97240051,76.5,5
1481,116.31364163,27.96893056,114.6,5
1482,116.31083589,27.96868923,94.5,5
1483,116.31434871,27.96499126,88.2,5
1484,116.31886758,27.96602068,87.0,5
1485,116.31720808,27.96236529,61.8,5
1486,116.28939122,27.96612673,442.5,5
1487,116.29063455,27.96049505,138.0,5
1488,116.28909198,27.95606122,162.0,5
1489,116.28865238,27.9597774,25.8,5
1490,116.27982199,27.95840426,23.4,5
1491,116.29484477,27.96390109,24.9,5
1492,116.29200649,27.9535358,65.4,5
1493,116.24808496,27.90462643,49.8,5
1494,116.25149168,27.91220327,79.2,5
1495,116.25480701,27.91577772,68.7,5
1496,116.25656609,27.92165617,49.2,5
1497,116.26272851,27.92514308,20.7,5
1498,116.28036085,27.91974808,72.3,5
1499,116.27871022,27.91975933,75.9,5
1500,116.28298794,27.90302242,391.8,5
1501,116.27314141,27.91763119,21.6,5
1502,116.26808349,27.94954242,35.4,5
1503,116.26954162,27.95191118,90.0,5
1504,116.27395899,27.95116822,70.6,5
1505,116.26547797,27.94475693,50.0,5
1506,116.27239402,27.94726409,30.7,5
1507,116.27140791,27.9437195,50.0,5
1508,116.26735375,27.95674693,108.9,5
1509,116.26425473,27.95304258,75.3,5
1510,116.23058923,27.91203529,77.4,5
1511,116.22897779,27.91616844,180.6,5
1512,116.2236283,27.91365104,183.6,5
1513,116.21883654,27.91051214,95.7,5
1514,116.21834171,27.91750489,48.2,5
1515,116.2223387,27.91830558,30.0,5
1516,116.2254434,27.91994887,40.0,5
1517,116.23639843,27.92131239,307.2,5
1518,116.24057513,27.92084954,279.6,5
1519,116.23464849,27.91610583,31.2,5
1520,116.23299498,27.91203689,67.2,5
1521,116.24864625,27.93293027,59.4,5
1522,116.25029922,27.92928012,108.6,5
1523,116.25019156,27.93387836,112.8,5
1524,116.25131858,27.93060743,113.4,5
1525,116.25615747,27.93394393,32.7,5
1526,116.2611565,27.9336673,30.0,5
1527,116.24718628,27.93742396,146.7,5
1528,116.24888088,27.95210815,45.0,5
1529,116.24806584,27.94422124,68.1,5
1530,116.24829136,27.94233476,77.7,5
1531,116.25558833,27.94063721,100.0,5
1532,116.24893542,27.94067578,49.7,5
1533,116.24879606,27.93859014,102.9,5
1534,116.27397074,27.93765957,64.2,5
1535,116.27818368,27.93697294,206.4,5
1536,116.27133378,27.93163212,296.1,5
1537,116.27091509,27.93858171,85.2,5
1538,116.25250239,27.95584744,46.2,5
1539,116.25596245,27.95878995,102.6,5
1540,116.25687447,27.95759542,42.6,5
1541,116.25232522,27.95744461,60.3,5
1542,116.2542245,27.95651544,94.2,5
1543,116.26095173,27.94638973,116.4,5
1544,116.26055457,27.95007739,87.6,5
1545,116.25911711,27.95063721,80.1,5
1546,116.26177807,27.94090055,58.5,5
1547,116.25478327,27.94554795,61.8,5
1548,116.25772285,27.94630559,79.5,5
1549,116.28594228,27.94774271,65.7,5
1550,116.28746404,27.94614819,28.8,5
1551,116.28258814,27.94571816,88.5,5
1552,116.28260925,27.94999337,79.5,5
1553,116.27982283,27.94731384,40.2,5
1554,116.27770032,27.95004611,173.4,5
1555,116.28881426,27.94477185,40.5,5
1556,116.28470006,27.93645363,105.6,5
1557,116.28585758,27.93432855,72.0,5
1558,116.28519271,27.94044422,46.8,5
1559,116.28225691,27.93256001,53.4,5
1560,116.28665015,27.93958917,120.6,5
1561,116.32634391,27.93692456,59.1,5
1562,116.31831315,27.93496786,90.6,5
1563,116.317114,27.93264259,76.2,5
1564,116.31897185,27.93300886,55.2,5
1565,116.31308777,27.92997167,105.3,5
1566,116.30839683,27.93357334,79.8,5
1567,116.30515194,27.93044082,112.2,5
1568,116.31953433,27.9291064,81.9,5
1569,116.28899759,27.92936596,74.2,5
1570,116.28680128,27.92508332,50.0,5
1571,116.29191813,27.91823054,435.9,5
1572,116.28697876,27.91630291,32.1,5
1573,116.28774479,27.91804662,32.1,5
1574,116.28575155,27.91962794,32.1,5
1575,116.28361928,27.91561489,168.6,5
1576,116.2836411,27.91057965,154.2,5
1577,116.28377495,27.91194973,50.1,5
1578,116.323384,27.92679992,189.9,5
1579,116.31904188,27.92743865,30.6,5
1580,116.32660664,27.93178082,21.6,5
1581,116.31978156,27.91675136,59.4,5
1582,116.32242097,27.9181592,28.5,5
1583,116.30995107,27.91595873,46.2,5
1584,116.31190035,27.91338076,42.9,5
1585,116.31420815,27.91302096,69.0,5
1586,116.31487707,27.91785096,195.6,5
1587,116.31368801,27.9228975,76.5,5
1588,116.30136267,27.89976235,167.4,5
1589,116.29224621,27.90123689,120.3,5
1590,116.30236316,27.91280945,138.0,5
1591,116.29686852,27.90666867,127.2,5
1592,116.29992156,27.90516077,252.0,5
1593,116.29782679,27.91290212,163.8,5
1594,116.29668004,27.91987333,88.5,5
1595,116.30166097,27.92078513,256.8,5
1596,116.30212134,27.92346769,224.4,5
1597,116.30830686,27.91979715,99.6,5
1598,116.26988992,27.88417101,374.4,5
1599,116.27018503,27.88096005,92.4,5
1600,116.27735069,27.8963236,156.3,5
1601,116.26700898,27.83743984,363.3,5
1602,116.27142702,27.83381176,117.6,5
1603,116.26399586,27.83179549,174.9,5
1604,116.28424734,27.83059132,151.2,5
1605,116.28694848,27.82180968,47.4,5
1606,116.30499485,27.81401417,82.5,5
1607,116.30433657,27.80864799,84.0,5
1608,116.27130842,27.84246581,210.6,5
1609,116.26852039,27.84518161,243.0,5
1610,116.27494305,27.83986277,169.5,5
1611,116.26798399,27.84836054,185.1,5
1612,116.28079421,27.85912698,685.2,5
1613,116.27666731,27.86145563,116.4,5
1614,116.27765359,27.86021185,132.6,5
1615,116.28277665,27.86309029,90.6,5
1616,116.2737951,27.85114546,105.6,5
1617,116.27616249,27.8745379,174.0,5
1618,116.27601219,27.87742171,137.4,5
1619,116.27385743,27.8772909,185.4,5
1620,116.27533656,27.88098889,129.0,5
1621,116.29490633,27.85964921,112.5,5
1622,116.29747794,27.85209325,107.1,5
1623,116.2938681,27.84711752,149.4,5
1624,116.29870004,27.84014555,143.4,5
1625,116.30452729,27.83561921,78.9,5
1626,116.29005461,27.83816573,72.0,5
1627,116.25331921,27.86835624,82.8,5
1628,116.25586229,27.86545763,109.5,5
1629,116.25902688,27.8680323,107.4,5
1630,116.25789013,27.86309962,216.6,5
1631,116.28648414,27.86842671,225.3,5
1632,116.28431927,27.8710666,72.6,5
1633,116.28031101,27.87078665,238.5,5
1634,116.26772551,27.86296196,597.9,5
1635,116.27043891,27.85593002,137.4,5
1636,116.26738179,27.87043758,79.8,5
1637,116.27859124,27.79337324,90.6,5
1638,116.26802053,27.79087626,377.1,5
1639,116.27604977,27.80634214,195.6,5
1640,116.26272027,27.82228724,429.9,5
1641,116.26578749,27.82375656,181.5,5
1642,116.29610512,27.87337443,181.8,5
1643,116.28869065,27.87983536,129.0,5
1644,116.28531534,27.87841691,144.0,5
1645,116.28579771,27.87651918,81.0,5
1646,116.29127331,27.87404555,138.0,5
1647,116.28792994,27.87888783,46.8,5
1648,116.31606718,27.89878808,445.8,5
1649,116.3032371,27.89978769,93.0,5
1650,116.2906405,27.88280158,156.0,5
1651,116.29082238,27.88618747,147.0,5
1652,116.290897,27.89126165,333.0,5
1653,116.28862492,27.89858649,88.0,5
1654,116.29166255,27.89792791,50.0,5
1655,116.32854121,27.90790641,109.2,5
1656,116.31667691,27.90722716,50.7,5
1657,116.30679286,27.90104294,85.8,5
1658,116.31707332,27.90464701,173.7,5
1659,116.31694499,27.90239022,173.7,5
1660,116.28254986,27.88564798,312.6,5
1661,116.27918462,27.88340377,80.4,5
1662,116.28220719,27.88202508,78.9,5
1663,116.29852513,27.88617597,102.0,5
1664,116.29966039,27.88875401,177.0,5
1665,116.29666036,27.89699109,78.0,5
1666,116.30059215,27.890602,90.0,5
1667,116.3203415,27.87621588,136.8,5
1668,116.33216294,27.87489379,135.0,5
1669,116.33249569,27.86426852,105.3,5
1670,116.31227927,27.86001857,252.6,5
1671,116.30661293,27.87313905,32.5,5
1672,116.30966564,27.86751309,40.0,5
1673,116.31454371,27.86626626,40.0,5
1674,116.31115567,27.84873986,90.6,5
1675,116.32944501,27.8513906,18.6,5
1676,116.32090017,27.85214694,20.1,5
1677,116.31421785,27.85638141,408.0,5
1678,116.31750555,27.85401292,53.4,5
